Date,lmp,node
1/1/2023 6:00:00 PM,42.26,LOUISIANA.HUB
1/1/2023 6:00:00 PM,45.49,MICHIGAN.HUB
1/1/2023 6:00:00 PM,42.09,MINN.HUB
1/1/2023 6:00:00 PM,41.65,MS.HUB
1/1/2023 6:00:00 PM,42.19,TEXAS.HUB
1/1/2023 7:00:00 PM,41.20,ARKANSAS.HUB
1/1/2023 7:00:00 PM,41.55,ILLINOIS.HUB
1/1/2023 7:00:00 PM,43.52,INDIANA.HUB
1/1/2023 7:00:00 PM,41.45,LOUISIANA.HUB
1/1/2023 7:00:00 PM,43.52,MICHIGAN.HUB
1/1/2023 7:00:00 PM,38.58,MINN.HUB
1/1/2023 7:00:00 PM,41.34,MS.HUB
1/1/2023 7:00:00 PM,42.28,TEXAS.HUB
1/1/2023 8:00:00 PM,38.30,ARKANSAS.HUB
1/1/2023 8:00:00 PM,38.55,ILLINOIS.HUB
1/1/2023 8:00:00 PM,40.10,INDIANA.HUB
1/1/2023 8:00:00 PM,38.53,LOUISIANA.HUB
1/1/2023 8:00:00 PM,39.77,MICHIGAN.HUB
1/1/2023 8:00:00 PM,35.09,MINN.HUB
1/1/2023 8:00:00 PM,38.35,MS.HUB
1/1/2023 8:00:00 PM,39.33,TEXAS.HUB
1/1/2023 9:00:00 PM,35.60,ARKANSAS.HUB
1/1/2023 9:00:00 PM,37.31,ILLINOIS.HUB
1/1/2023 9:00:00 PM,38.62,INDIANA.HUB
1/1/2023 9:00:00 PM,36.15,LOUISIANA.HUB
1/1/2023 9:00:00 PM,38.20,MICHIGAN.HUB
1/1/2023 9:00:00 PM,34.37,MINN.HUB
1/1/2023 9:00:00 PM,36.18,MS.HUB
1/1/2023 9:00:00 PM,36.26,TEXAS.HUB
1/1/2023 10:00:00 PM,33.70,ARKANSAS.HUB
1/1/2023 10:00:00 PM,34.73,ILLINOIS.HUB
1/1/2023 10:00:00 PM,35.69,INDIANA.HUB
1/1/2023 10:00:00 PM,34.14,LOUISIANA.HUB
1/1/2023 10:00:00 PM,35.91,MICHIGAN.HUB
1/1/2023 10:00:00 PM,35.61,MINN.HUB
1/1/2023 10:00:00 PM,33.81,MS.HUB
1/1/2023 10:00:00 PM,34.27,TEXAS.HUB
1/1/2023 11:00:00 PM,29.46,ARKANSAS.HUB
1/1/2023 11:00:00 PM,33.47,ILLINOIS.HUB
1/1/2023 11:00:00 PM,36.09,INDIANA.HUB
1/1/2023 11:00:00 PM,30.13,LOUISIANA.HUB
1/1/2023 11:00:00 PM,36.03,MICHIGAN.HUB
1/1/2023 11:00:00 PM,33.15,MINN.HUB
1/1/2023 11:00:00 PM,29.85,MS.HUB
1/1/2023 11:00:00 PM,30.04,TEXAS.HUB
1/2/2023 12:00:00 AM,26.37,ARKANSAS.HUB
1/2/2023 12:00:00 AM,27.42,ILLINOIS.HUB
1/2/2023 12:00:00 AM,28.42,INDIANA.HUB
1/2/2023 12:00:00 AM,26.94,LOUISIANA.HUB
1/2/2023 12:00:00 AM,28.74,MICHIGAN.HUB
1/2/2023 12:00:00 AM,27.29,MINN.HUB
1/2/2023 12:00:00 AM,26.72,MS.HUB
1/2/2023 12:00:00 AM,26.86,TEXAS.HUB
1/2/2023 1:00:00 AM,22.80,ARKANSAS.HUB
1/2/2023 1:00:00 AM,27.05,ILLINOIS.HUB
1/2/2023 1:00:00 AM,27.59,INDIANA.HUB
1/2/2023 1:00:00 AM,23.61,LOUISIANA.HUB
1/2/2023 1:00:00 AM,26.85,MICHIGAN.HUB
1/2/2023 1:00:00 AM,24.99,MINN.HUB
1/2/2023 1:00:00 AM,23.45,MS.HUB
1/2/2023 1:00:00 AM,22.93,TEXAS.HUB
1/2/2023 2:00:00 AM,20.90,ARKANSAS.HUB
1/2/2023 2:00:00 AM,25.21,ILLINOIS.HUB
1/2/2023 2:00:00 AM,26.22,INDIANA.HUB
1/2/2023 2:00:00 AM,21.66,LOUISIANA.HUB
1/2/2023 2:00:00 AM,25.53,MICHIGAN.HUB
1/2/2023 2:00:00 AM,24.65,MINN.HUB
1/2/2023 2:00:00 AM,21.20,MS.HUB
1/2/2023 2:00:00 AM,21.80,TEXAS.HUB
1/2/2023 3:00:00 AM,20.60,ARKANSAS.HUB
1/2/2023 3:00:00 AM,26.54,ILLINOIS.HUB
1/2/2023 3:00:00 AM,27.06,INDIANA.HUB
1/2/2023 3:00:00 AM,21.24,LOUISIANA.HUB
1/2/2023 3:00:00 AM,26.20,MICHIGAN.HUB
1/2/2023 3:00:00 AM,24.01,MINN.HUB
1/2/2023 3:00:00 AM,21.12,MS.HUB
1/2/2023 3:00:00 AM,20.65,TEXAS.HUB
1/2/2023 4:00:00 AM,20.25,ARKANSAS.HUB
1/2/2023 4:00:00 AM,26.63,ILLINOIS.HUB
1/2/2023 4:00:00 AM,27.31,INDIANA.HUB
1/2/2023 4:00:00 AM,21.05,LOUISIANA.HUB
1/2/2023 4:00:00 AM,26.51,MICHIGAN.HUB
1/2/2023 4:00:00 AM,23.34,MINN.HUB
1/2/2023 4:00:00 AM,20.88,MS.HUB
1/2/2023 4:00:00 AM,20.24,TEXAS.HUB
1/2/2023 5:00:00 AM,21.52,ARKANSAS.HUB
1/2/2023 5:00:00 AM,26.38,ILLINOIS.HUB
1/2/2023 5:00:00 AM,27.63,INDIANA.HUB
1/2/2023 5:00:00 AM,22.05,LOUISIANA.HUB
1/2/2023 5:00:00 AM,27.79,MICHIGAN.HUB
1/2/2023 5:00:00 AM,24.81,MINN.HUB
1/2/2023 5:00:00 AM,21.78,MS.HUB
1/2/2023 5:00:00 AM,21.80,TEXAS.HUB
1/2/2023 6:00:00 AM,22.54,ARKANSAS.HUB
1/2/2023 6:00:00 AM,28.69,ILLINOIS.HUB
1/2/2023 6:00:00 AM,30.12,INDIANA.HUB
1/2/2023 6:00:00 AM,23.05,LOUISIANA.HUB
1/2/2023 6:00:00 AM,30.29,MICHIGAN.HUB
1/2/2023 6:00:00 AM,27.67,MINN.HUB
1/2/2023 6:00:00 AM,22.80,MS.HUB
1/2/2023 6:00:00 AM,22.76,TEXAS.HUB
1/2/2023 7:00:00 AM,29.15,ARKANSAS.HUB
1/2/2023 7:00:00 AM,33.33,ILLINOIS.HUB
1/2/2023 7:00:00 AM,35.05,INDIANA.HUB
1/2/2023 7:00:00 AM,29.61,LOUISIANA.HUB
1/2/2023 7:00:00 AM,35.26,MICHIGAN.HUB
1/2/2023 7:00:00 AM,32.39,MINN.HUB
1/2/2023 7:00:00 AM,29.30,MS.HUB
1/2/2023 7:00:00 AM,29.39,TEXAS.HUB
1/2/2023 8:00:00 AM,35.34,ILLINOIS.HUB
