Date,LMP,HUB
1/8/2023 2:00:00 AM,22.88,MS.HUB
1/8/2023 2:00:00 AM,23.26,TEXAS.HUB
1/8/2023 2:00:00 AM,22.8,ARKANSAS.HUB
1/8/2023 3:00:00 AM,22.77,TEXAS.HUB
1/8/2023 3:00:00 AM,23.17,LOUISIANA.HUB
1/8/2023 3:00:00 AM,33.56,MICHIGAN.HUB
1/8/2023 3:00:00 AM,24.7,MINN.HUB
1/8/2023 3:00:00 AM,22.51,MS.HUB
1/8/2023 3:00:00 AM,22.44,ARKANSAS.HUB
1/8/2023 3:00:00 AM,32.41,ILLINOIS.HUB
1/8/2023 3:00:00 AM,33.89,INDIANA.HUB
1/8/2023 4:00:00 AM,21.56,TEXAS.HUB
1/8/2023 4:00:00 AM,21.94,LOUISIANA.HUB
1/8/2023 4:00:00 AM,30.42,MICHIGAN.HUB
1/8/2023 4:00:00 AM,23.35,MINN.HUB
1/8/2023 4:00:00 AM,29.39,ILLINOIS.HUB
1/8/2023 4:00:00 AM,30.71,INDIANA.HUB
1/8/2023 4:00:00 AM,21.4,MS.HUB
1/8/2023 4:00:00 AM,21.37,ARKANSAS.HUB
1/8/2023 5:00:00 AM,32.03,ILLINOIS.HUB
1/8/2023 5:00:00 AM,33.52,INDIANA.HUB
1/8/2023 5:00:00 AM,22.11,LOUISIANA.HUB
1/8/2023 5:00:00 AM,33.19,MICHIGAN.HUB
1/8/2023 5:00:00 AM,24.8,MINN.HUB
1/8/2023 5:00:00 AM,21.56,MS.HUB
1/8/2023 5:00:00 AM,21.62,TEXAS.HUB
1/8/2023 5:00:00 AM,21.46,ARKANSAS.HUB
1/8/2023 6:00:00 AM,30.49,ILLINOIS.HUB
1/8/2023 6:00:00 AM,31.98,INDIANA.HUB
1/8/2023 6:00:00 AM,22.6,LOUISIANA.HUB
1/8/2023 6:00:00 AM,31.68,MICHIGAN.HUB
1/8/2023 6:00:00 AM,24.16,MINN.HUB
1/8/2023 6:00:00 AM,22.08,MS.HUB
1/8/2023 6:00:00 AM,22.04,TEXAS.HUB
1/8/2023 6:00:00 AM,21.84,ARKANSAS.HUB
1/8/2023 7:00:00 AM,31.61,ILLINOIS.HUB
1/8/2023 7:00:00 AM,33.07,INDIANA.HUB
1/8/2023 7:00:00 AM,23.54,LOUISIANA.HUB
1/8/2023 7:00:00 AM,32.66,MICHIGAN.HUB
1/8/2023 7:00:00 AM,25.02,MINN.HUB
1/8/2023 7:00:00 AM,22.98,MS.HUB
1/8/2023 7:00:00 AM,23.04,TEXAS.HUB
1/8/2023 7:00:00 AM,22.86,ARKANSAS.HUB
1/8/2023 8:00:00 AM,22.61,MS.HUB
1/8/2023 8:00:00 AM,22.83,TEXAS.HUB
1/8/2023 8:00:00 AM,22.61,ARKANSAS.HUB
1/8/2023 8:00:00 AM,32.46,ILLINOIS.HUB
1/8/2023 8:00:00 AM,33.9,INDIANA.HUB
1/8/2023 8:00:00 AM,23.17,LOUISIANA.HUB
1/8/2023 8:00:00 AM,33.44,MICHIGAN.HUB
1/8/2023 8:00:00 AM,26.01,MINN.HUB
1/8/2023 9:00:00 AM,24.23,LOUISIANA.HUB
1/8/2023 9:00:00 AM,32.91,MICHIGAN.HUB
1/8/2023 9:00:00 AM,27.44,MINN.HUB
1/8/2023 9:00:00 AM,23.68,MS.HUB
1/8/2023 9:00:00 AM,23.85,ARKANSAS.HUB
1/8/2023 9:00:00 AM,24.04,TEXAS.HUB
1/8/2023 9:00:00 AM,32.19,ILLINOIS.HUB
1/8/2023 9:00:00 AM,33.41,INDIANA.HUB
1/8/2023 10:00:00 AM,24.64,ARKANSAS.HUB
1/8/2023 10:00:00 AM,24.97,TEXAS.HUB
1/8/2023 10:00:00 AM,30.72,ILLINOIS.HUB
1/8/2023 10:00:00 AM,31.78,INDIANA.HUB
1/8/2023 10:00:00 AM,25.07,LOUISIANA.HUB
1/8/2023 10:00:00 AM,31.25,MICHIGAN.HUB
1/8/2023 10:00:00 AM,25.78,MINN.HUB
1/8/2023 10:00:00 AM,24.51,MS.HUB
1/8/2023 11:00:00 AM,31.44,ILLINOIS.HUB
1/8/2023 11:00:00 AM,32.49,INDIANA.HUB
1/8/2023 11:00:00 AM,26,LOUISIANA.HUB
1/8/2023 11:00:00 AM,32.06,MICHIGAN.HUB
1/8/2023 11:00:00 AM,26.03,MINN.HUB
1/8/2023 11:00:00 AM,25.37,MS.HUB
1/8/2023 11:00:00 AM,25.68,TEXAS.HUB
1/8/2023 11:00:00 AM,25.26,ARKANSAS.HUB
1/8/2023 12:00:00 PM,31.03,ILLINOIS.HUB
1/8/2023 12:00:00 PM,32.07,INDIANA.HUB
1/8/2023 12:00:00 PM,26.88,LOUISIANA.HUB
1/8/2023 12:00:00 PM,31.76,MICHIGAN.HUB
1/8/2023 12:00:00 PM,26.11,MINN.HUB
1/8/2023 12:00:00 PM,26.17,MS.HUB
1/8/2023 12:00:00 PM,25.94,ARKANSAS.HUB
1/8/2023 12:00:00 PM,26.39,TEXAS.HUB
1/8/2023 1:00:00 PM,26.89,TEXAS.HUB
1/8/2023 1:00:00 PM,26.49,ARKANSAS.HUB
1/8/2023 1:00:00 PM,30.92,ILLINOIS.HUB
1/8/2023 1:00:00 PM,32.03,INDIANA.HUB
1/8/2023 1:00:00 PM,27.54,LOUISIANA.HUB
1/8/2023 1:00:00 PM,31.73,MICHIGAN.HUB
1/8/2023 1:00:00 PM,25.82,MINN.HUB
1/8/2023 1:00:00 PM,26.84,MS.HUB
1/8/2023 2:00:00 PM,30.83,ILLINOIS.HUB
1/8/2023 2:00:00 PM,32.07,INDIANA.HUB
1/8/2023 2:00:00 PM,27.32,LOUISIANA.HUB
1/8/2023 2:00:00 PM,31.81,MICHIGAN.HUB
1/8/2023 2:00:00 PM,25.63,MINN.HUB
1/8/2023 2:00:00 PM,26.61,MS.HUB
1/8/2023 2:00:00 PM,26.69,TEXAS.HUB
1/8/2023 2:00:00 PM,26.21,ARKANSAS.HUB
1/8/2023 3:00:00 PM,25.08,ARKANSAS.HUB
1/8/2023 3:00:00 PM,30.98,ILLINOIS.HUB
1/8/2023 3:00:00 PM,32.27,INDIANA.HUB
1/8/2023 3:00:00 PM,26.19,LOUISIANA.HUB
1/8/2023 3:00:00 PM,32.07,MICHIGAN.HUB
1/8/2023 3:00:00 PM,25.17,MINN.HUB
1/8/2023 3:00:00 PM,25.46,MS.HUB
1/8/2023 3:00:00 PM,25.72,TEXAS.HUB
1/8/2023 4:00:00 PM,34.83,ILLINOIS.HUB
1/8/2023 4:00:00 PM,36.31,INDIANA.HUB
1/8/2023 4:00:00 PM,25.99,LOUISIANA.HUB
1/8/2023 4:00:00 PM,36.07,MICHIGAN.HUB
1/8/2023 4:00:00 PM,26.56,MINN.HUB
1/8/2023 4:00:00 PM,25.12,MS.HUB
1/8/2023 4:00:00 PM,24.88,ARKANSAS.HUB
1/8/2023 4:00:00 PM,25.71,TEXAS.HUB
1/8/2023 5:00:00 PM,27.89,TEXAS.HUB
1/8/2023 5:00:00 PM,25.78,ARKANSAS.HUB
1/8/2023 5:00:00 PM,26.27,MS.HUB
1/8/2023 5:00:00 PM,124.02,ILLINOIS.HUB
1/8/2023 5:00:00 PM,129.41,INDIANA.HUB
1/8/2023 5:00:00 PM,29.25,LOUISIANA.HUB
1/8/2023 5:00:00 PM,128.85,MICHIGAN.HUB
1/8/2023 5:00:00 PM,78.32,MINN.HUB
1/8/2023 6:00:00 PM,29.1,MS.HUB
1/8/2023 6:00:00 PM,29.34,TEXAS.HUB
1/8/2023 6:00:00 PM,28.76,ARKANSAS.HUB
1/8/2023 6:00:00 PM,29.96,LOUISIANA.HUB
1/8/2023 6:00:00 PM,36.74,MICHIGAN.HUB
1/8/2023 6:00:00 PM,30.47,MINN.HUB
1/8/2023 6:00:00 PM,35.88,ILLINOIS.HUB
1/8/2023 6:00:00 PM,37.13,INDIANA.HUB
1/8/2023 7:00:00 PM,30.44,MS.HUB
1/8/2023 7:00:00 PM,30.55,TEXAS.HUB
1/8/2023 7:00:00 PM,29.93,ARKANSAS.HUB
1/8/2023 7:00:00 PM,31.7,LOUISIANA.HUB
1/8/2023 7:00:00 PM,53.34,MICHIGAN.HUB
1/8/2023 7:00:00 PM,30.27,MINN.HUB
1/8/2023 7:00:00 PM,52.33,ILLINOIS.HUB
1/8/2023 7:00:00 PM,54.3,INDIANA.HUB
1/8/2023 8:00:00 PM,30.47,ILLINOIS.HUB
1/8/2023 8:00:00 PM,31.61,INDIANA.HUB
1/8/2023 8:00:00 PM,29.41,TEXAS.HUB
1/8/2023 8:00:00 PM,30.22,LOUISIANA.HUB
1/8/2023 8:00:00 PM,31.02,MICHIGAN.HUB
1/8/2023 8:00:00 PM,25.3,MINN.HUB
1/8/2023 8:00:00 PM,29.49,MS.HUB
1/8/2023 8:00:00 PM,29.02,ARKANSAS.HUB
1/8/2023 9:00:00 PM,28.31,ARKANSAS.HUB
1/8/2023 9:00:00 PM,28.62,TEXAS.HUB
1/8/2023 9:00:00 PM,29.92,ILLINOIS.HUB
1/8/2023 9:00:00 PM,31.03,INDIANA.HUB
1/8/2023 9:00:00 PM,29.39,LOUISIANA.HUB
1/8/2023 9:00:00 PM,30.51,MICHIGAN.HUB
1/8/2023 9:00:00 PM,24.75,MINN.HUB
1/8/2023 9:00:00 PM,28.75,MS.HUB
1/8/2023 10:00:00 PM,26.04,LOUISIANA.HUB
1/8/2023 10:00:00 PM,26.88,MICHIGAN.HUB
1/8/2023 10:00:00 PM,22.22,MINN.HUB
1/8/2023 10:00:00 PM,25.49,MS.HUB
1/8/2023 10:00:00 PM,25.45,TEXAS.HUB
1/8/2023 10:00:00 PM,25.01,ARKANSAS.HUB
1/8/2023 10:00:00 PM,26.19,ILLINOIS.HUB
1/8/2023 10:00:00 PM,27.18,INDIANA.HUB
1/9/2023 12:00:00 AM,24.9,MS.HUB
1/9/2023 12:00:00 AM,24.8,TEXAS.HUB
1/9/2023 12:00:00 AM,24.21,ARKANSAS.HUB
1/9/2023 12:00:00 AM,25.33,LOUISIANA.HUB
1/9/2023 12:00:00 AM,28.22,ILLINOIS.HUB
1/9/2023 12:00:00 AM,27.76,INDIANA.HUB
1/9/2023 12:00:00 AM,27.6,MICHIGAN.HUB
1/9/2023 12:00:00 AM,21.57,MINN.HUB
1/9/2023 1:00:00 AM,23.82,ILLINOIS.HUB
1/9/2023 1:00:00 AM,25.07,INDIANA.HUB
1/9/2023 1:00:00 AM,23.37,LOUISIANA.HUB
1/9/2023 1:00:00 AM,24.61,MICHIGAN.HUB
1/9/2023 1:00:00 AM,20.38,MINN.HUB
1/9/2023 1:00:00 AM,22.92,MS.HUB
1/9/2023 1:00:00 AM,22.99,TEXAS.HUB
1/9/2023 1:00:00 AM,22.32,ARKANSAS.HUB
1/9/2023 2:00:00 AM,22.67,LOUISIANA.HUB
1/9/2023 2:00:00 AM,25.82,MICHIGAN.HUB
1/9/2023 2:00:00 AM,14.19,MINN.HUB
1/9/2023 2:00:00 AM,22.26,MS.HUB
1/9/2023 2:00:00 AM,21.37,ARKANSAS.HUB
1/9/2023 2:00:00 AM,22.27,TEXAS.HUB
1/9/2023 2:00:00 AM,25.67,ILLINOIS.HUB
1/9/2023 2:00:00 AM,26.85,INDIANA.HUB
1/9/2023 3:00:00 AM,24.26,ILLINOIS.HUB
1/9/2023 3:00:00 AM,25.38,INDIANA.HUB
1/9/2023 3:00:00 AM,21.2,LOUISIANA.HUB
1/9/2023 3:00:00 AM,24.24,MICHIGAN.HUB
1/9/2023 3:00:00 AM,12.15,MINN.HUB
1/9/2023 3:00:00 AM,20.79,MS.HUB
1/9/2023 3:00:00 AM,19.94,ARKANSAS.HUB
1/9/2023 3:00:00 AM,20.81,TEXAS.HUB
1/9/2023 4:00:00 AM,21.46,ARKANSAS.HUB
1/9/2023 4:00:00 AM,24.39,ILLINOIS.HUB
1/9/2023 4:00:00 AM,25.66,INDIANA.HUB
1/9/2023 4:00:00 AM,22.57,LOUISIANA.HUB
1/9/2023 4:00:00 AM,24.57,MICHIGAN.HUB
1/9/2023 4:00:00 AM,16.01,MINN.HUB
1/9/2023 4:00:00 AM,22.15,MS.HUB
1/9/2023 4:00:00 AM,22.22,TEXAS.HUB
1/9/2023 5:00:00 AM,26.6,TEXAS.HUB
1/9/2023 5:00:00 AM,25.17,ARKANSAS.HUB
1/9/2023 5:00:00 AM,32.9,ILLINOIS.HUB
1/9/2023 5:00:00 AM,34.58,INDIANA.HUB
1/9/2023 5:00:00 AM,27.06,LOUISIANA.HUB
1/9/2023 5:00:00 AM,32.43,MICHIGAN.HUB
1/9/2023 5:00:00 AM,11.26,MINN.HUB
1/9/2023 5:00:00 AM,26.63,MS.HUB
1/9/2023 6:00:00 AM,33.72,LOUISIANA.HUB
1/9/2023 6:00:00 AM,45.15,MICHIGAN.HUB
1/9/2023 6:00:00 AM,13.63,MINN.HUB
1/9/2023 6:00:00 AM,33.25,MS.HUB
1/9/2023 6:00:00 AM,33.01,TEXAS.HUB
1/9/2023 6:00:00 AM,31.04,ARKANSAS.HUB
1/9/2023 6:00:00 AM,43.79,ILLINOIS.HUB
1/9/2023 6:00:00 AM,49.16,INDIANA.HUB
1/9/2023 7:00:00 AM,38.25,LOUISIANA.HUB
1/9/2023 7:00:00 AM,35.97,MICHIGAN.HUB
1/9/2023 7:00:00 AM,19.39,MINN.HUB
1/9/2023 7:00:00 AM,37.57,MS.HUB
1/9/2023 7:00:00 AM,37.44,TEXAS.HUB
1/9/2023 7:00:00 AM,35.56,ARKANSAS.HUB
1/9/2023 7:00:00 AM,41.9,ILLINOIS.HUB
1/9/2023 7:00:00 AM,44.03,INDIANA.HUB
1/9/2023 8:00:00 AM,80.22,ARKANSAS.HUB
1/9/2023 8:00:00 AM,91.26,ILLINOIS.HUB
1/9/2023 8:00:00 AM,99.3,INDIANA.HUB
1/9/2023 8:00:00 AM,87.5,LOUISIANA.HUB
1/9/2023 8:00:00 AM,16.33,MICHIGAN.HUB
1/9/2023 8:00:00 AM,61.78,MINN.HUB
1/9/2023 8:00:00 AM,86.48,MS.HUB
1/9/2023 8:00:00 AM,84.02,TEXAS.HUB
1/9/2023 9:00:00 AM,27.54,LOUISIANA.HUB
1/9/2023 9:00:00 AM,31.03,MICHIGAN.HUB
1/9/2023 9:00:00 AM,31.3,MINN.HUB
1/9/2023 9:00:00 AM,27.3,MS.HUB
1/9/2023 9:00:00 AM,25.21,ARKANSAS.HUB
1/9/2023 9:00:00 AM,26.21,TEXAS.HUB
1/9/2023 9:00:00 AM,38.87,ILLINOIS.HUB
1/9/2023 9:00:00 AM,34,INDIANA.HUB
1/9/2023 10:00:00 AM,27.84,MICHIGAN.HUB
1/9/2023 10:00:00 AM,22.89,MINN.HUB
1/9/2023 10:00:00 AM,27.71,MS.HUB
1/9/2023 10:00:00 AM,27.2,TEXAS.HUB
1/9/2023 10:00:00 AM,26.78,ARKANSAS.HUB
1/9/2023 10:00:00 AM,30.59,ILLINOIS.HUB
1/9/2023 10:00:00 AM,30.68,INDIANA.HUB
1/9/2023 10:00:00 AM,28.44,LOUISIANA.HUB
1/9/2023 11:00:00 AM,26.13,ARKANSAS.HUB
1/9/2023 11:00:00 AM,28.17,LOUISIANA.HUB
1/9/2023 11:00:00 AM,28.74,MICHIGAN.HUB
1/9/2023 11:00:00 AM,23.52,MINN.HUB
1/9/2023 11:00:00 AM,27.34,MS.HUB
1/9/2023 11:00:00 AM,26.66,TEXAS.HUB
1/9/2023 11:00:00 AM,28.49,ILLINOIS.HUB
1/9/2023 11:00:00 AM,29.49,INDIANA.HUB
1/9/2023 12:00:00 PM,26.72,MICHIGAN.HUB
1/9/2023 12:00:00 PM,23.68,MINN.HUB
1/9/2023 12:00:00 PM,25.96,MS.HUB
1/9/2023 12:00:00 PM,25.66,TEXAS.HUB
1/9/2023 12:00:00 PM,24.95,ARKANSAS.HUB
1/9/2023 12:00:00 PM,26.09,ILLINOIS.HUB
1/9/2023 12:00:00 PM,27.33,INDIANA.HUB
1/9/2023 12:00:00 PM,26.79,LOUISIANA.HUB
1/9/2023 1:00:00 PM,26.13,ILLINOIS.HUB
1/9/2023 1:00:00 PM,27.51,INDIANA.HUB
1/9/2023 1:00:00 PM,25.64,TEXAS.HUB
1/9/2023 1:00:00 PM,26.92,LOUISIANA.HUB
1/9/2023 1:00:00 PM,26.99,MICHIGAN.HUB
1/9/2023 1:00:00 PM,24.05,MINN.HUB
1/9/2023 1:00:00 PM,26.12,MS.HUB
1/9/2023 1:00:00 PM,25.03,ARKANSAS.HUB
1/9/2023 2:00:00 PM,27.24,MICHIGAN.HUB
1/9/2023 2:00:00 PM,22.44,MINN.HUB
1/9/2023 2:00:00 PM,25.59,MS.HUB
1/9/2023 2:00:00 PM,25.75,ILLINOIS.HUB
1/9/2023 2:00:00 PM,27.64,INDIANA.HUB
1/9/2023 2:00:00 PM,26.35,LOUISIANA.HUB
1/9/2023 2:00:00 PM,25.03,TEXAS.HUB
1/9/2023 2:00:00 PM,24.43,ARKANSAS.HUB
1/9/2023 3:00:00 PM,22.38,LOUISIANA.HUB
1/9/2023 3:00:00 PM,27.49,MICHIGAN.HUB
1/9/2023 3:00:00 PM,22.99,MINN.HUB
1/9/2023 3:00:00 PM,25.32,MS.HUB
1/9/2023 3:00:00 PM,17,TEXAS.HUB
1/9/2023 3:00:00 PM,20.28,ARKANSAS.HUB
1/9/2023 3:00:00 PM,25.39,ILLINOIS.HUB
1/9/2023 3:00:00 PM,27.91,INDIANA.HUB
1/9/2023 4:00:00 PM,28.4,LOUISIANA.HUB
1/9/2023 4:00:00 PM,31.94,MICHIGAN.HUB
1/9/2023 4:00:00 PM,23.89,MINN.HUB
1/9/2023 4:00:00 PM,27.86,MS.HUB
1/9/2023 4:00:00 PM,26.76,TEXAS.HUB
1/9/2023 4:00:00 PM,26.53,ARKANSAS.HUB
1/9/2023 4:00:00 PM,29.08,ILLINOIS.HUB
1/9/2023 4:00:00 PM,32.35,INDIANA.HUB
1/9/2023 5:00:00 PM,28.49,LOUISIANA.HUB
1/9/2023 5:00:00 PM,39.15,MICHIGAN.HUB
1/9/2023 5:00:00 PM,27.96,MINN.HUB
1/9/2023 5:00:00 PM,27.83,MS.HUB
1/9/2023 5:00:00 PM,26.4,ARKANSAS.HUB
1/9/2023 5:00:00 PM,26.69,TEXAS.HUB
1/9/2023 5:00:00 PM,35.36,ILLINOIS.HUB
1/9/2023 5:00:00 PM,40.12,INDIANA.HUB
1/9/2023 6:00:00 PM,28.77,TEXAS.HUB
1/9/2023 6:00:00 PM,33.03,ILLINOIS.HUB
1/9/2023 6:00:00 PM,33.82,INDIANA.HUB
1/9/2023 6:00:00 PM,30.6,LOUISIANA.HUB
1/9/2023 6:00:00 PM,33.35,MICHIGAN.HUB
1/9/2023 6:00:00 PM,27.82,MINN.HUB
1/9/2023 6:00:00 PM,29.92,MS.HUB
1/9/2023 6:00:00 PM,28.66,ARKANSAS.HUB
1/9/2023 7:00:00 PM,30.24,ARKANSAS.HUB
1/9/2023 7:00:00 PM,32.74,LOUISIANA.HUB
1/9/2023 7:00:00 PM,34.89,MICHIGAN.HUB
1/9/2023 7:00:00 PM,24.37,MINN.HUB
1/9/2023 7:00:00 PM,31.94,MS.HUB
1/9/2023 7:00:00 PM,30.4,TEXAS.HUB
1/9/2023 7:00:00 PM,34.33,ILLINOIS.HUB
1/9/2023 7:00:00 PM,35.97,INDIANA.HUB
1/9/2023 8:00:00 PM,31.84,MICHIGAN.HUB
1/9/2023 8:00:00 PM,13.34,MINN.HUB
1/9/2023 8:00:00 PM,30.3,MS.HUB
1/9/2023 8:00:00 PM,31.66,ILLINOIS.HUB
1/9/2023 8:00:00 PM,34.16,INDIANA.HUB
1/9/2023 8:00:00 PM,31.04,LOUISIANA.HUB
1/9/2023 8:00:00 PM,29.06,ARKANSAS.HUB
1/9/2023 8:00:00 PM,29.04,TEXAS.HUB
1/9/2023 9:00:00 PM,29.06,ARKANSAS.HUB
1/9/2023 9:00:00 PM,34.66,ILLINOIS.HUB
1/9/2023 9:00:00 PM,49.1,INDIANA.HUB
1/9/2023 9:00:00 PM,31.94,LOUISIANA.HUB
1/9/2023 9:00:00 PM,33.75,MICHIGAN.HUB
1/9/2023 9:00:00 PM,9.63,MINN.HUB
1/9/2023 9:00:00 PM,31.27,MS.HUB
1/9/2023 9:00:00 PM,27.52,TEXAS.HUB
1/9/2023 10:00:00 PM,27.29,ILLINOIS.HUB
1/9/2023 10:00:00 PM,35.84,INDIANA.HUB
1/9/2023 10:00:00 PM,28.26,LOUISIANA.HUB
1/9/2023 10:00:00 PM,27.61,MICHIGAN.HUB
1/9/2023 10:00:00 PM,17.45,MINN.HUB
1/9/2023 10:00:00 PM,27.65,MS.HUB
1/9/2023 10:00:00 PM,26.07,TEXAS.HUB
1/9/2023 10:00:00 PM,26.24,ARKANSAS.HUB
1/10/2023 12:00:00 AM,26.42,LOUISIANA.HUB
1/10/2023 12:00:00 AM,29.21,MICHIGAN.HUB
1/10/2023 12:00:00 AM,22.44,MINN.HUB
1/10/2023 12:00:00 AM,25.87,MS.HUB
1/10/2023 12:00:00 AM,24.22,ARKANSAS.HUB
1/10/2023 12:00:00 AM,24.41,TEXAS.HUB
1/10/2023 12:00:00 AM,29.27,ILLINOIS.HUB
1/10/2023 12:00:00 AM,29.85,INDIANA.HUB
1/10/2023 1:00:00 AM,26.81,TEXAS.HUB
1/10/2023 1:00:00 AM,26.77,ARKANSAS.HUB
1/10/2023 1:00:00 AM,28.76,ILLINOIS.HUB
1/10/2023 1:00:00 AM,35.78,INDIANA.HUB
1/10/2023 1:00:00 AM,29.18,LOUISIANA.HUB
1/10/2023 1:00:00 AM,37.68,MICHIGAN.HUB
1/10/2023 1:00:00 AM,25.49,MINN.HUB
1/10/2023 1:00:00 AM,28.65,MS.HUB
1/10/2023 2:00:00 AM,27.53,MS.HUB
1/10/2023 2:00:00 AM,26.07,TEXAS.HUB
1/10/2023 2:00:00 AM,25.95,ARKANSAS.HUB
1/10/2023 2:00:00 AM,27.31,ILLINOIS.HUB
1/10/2023 2:00:00 AM,31.82,INDIANA.HUB
1/10/2023 2:00:00 AM,28.07,LOUISIANA.HUB
1/10/2023 2:00:00 AM,33.06,MICHIGAN.HUB
1/10/2023 2:00:00 AM,24.87,MINN.HUB
1/10/2023 3:00:00 AM,26.99,ARKANSAS.HUB
1/10/2023 3:00:00 AM,28.69,ILLINOIS.HUB
1/10/2023 3:00:00 AM,31.2,INDIANA.HUB
1/10/2023 3:00:00 AM,29.19,LOUISIANA.HUB
1/10/2023 3:00:00 AM,31.29,MICHIGAN.HUB
1/10/2023 3:00:00 AM,26.26,MINN.HUB
1/10/2023 3:00:00 AM,28.66,MS.HUB
1/10/2023 3:00:00 AM,26.99,TEXAS.HUB
1/10/2023 4:00:00 AM,28.2,LOUISIANA.HUB
1/10/2023 4:00:00 AM,25.7,TEXAS.HUB
1/10/2023 4:00:00 AM,25.82,ARKANSAS.HUB
1/10/2023 4:00:00 AM,32.12,MICHIGAN.HUB
1/10/2023 4:00:00 AM,25.14,MINN.HUB
1/10/2023 4:00:00 AM,27.7,MS.HUB
1/10/2023 4:00:00 AM,25.92,ILLINOIS.HUB
1/10/2023 4:00:00 AM,31.93,INDIANA.HUB
1/10/2023 5:00:00 AM,26.6,TEXAS.HUB
1/10/2023 5:00:00 AM,26.77,ARKANSAS.HUB
1/10/2023 5:00:00 AM,26.71,ILLINOIS.HUB
1/10/2023 5:00:00 AM,34.23,INDIANA.HUB
1/10/2023 5:00:00 AM,29.66,LOUISIANA.HUB
1/10/2023 5:00:00 AM,31.23,MICHIGAN.HUB
1/10/2023 5:00:00 AM,25.42,MINN.HUB
1/10/2023 5:00:00 AM,29.13,MS.HUB
1/10/2023 6:00:00 AM,31.85,ILLINOIS.HUB
1/10/2023 6:00:00 AM,36.14,INDIANA.HUB
1/10/2023 6:00:00 AM,32.1,LOUISIANA.HUB
1/10/2023 6:00:00 AM,34.09,MICHIGAN.HUB
1/10/2023 6:00:00 AM,30.07,MINN.HUB
1/10/2023 6:00:00 AM,31.42,MS.HUB
1/10/2023 6:00:00 AM,28.46,TEXAS.HUB
1/10/2023 6:00:00 AM,28.56,ARKANSAS.HUB
1/10/2023 8:00:00 AM,33.42,LOUISIANA.HUB
1/10/2023 8:00:00 AM,50.29,ILLINOIS.HUB
1/10/2023 8:00:00 AM,59.21,INDIANA.HUB
1/10/2023 8:00:00 AM,27.94,ARKANSAS.HUB
1/10/2023 8:00:00 AM,40.89,MICHIGAN.HUB
1/10/2023 8:00:00 AM,45.34,MINN.HUB
1/10/2023 8:00:00 AM,30.25,MS.HUB
1/10/2023 8:00:00 AM,28.03,TEXAS.HUB
1/10/2023 9:00:00 AM,42.87,ILLINOIS.HUB
1/10/2023 9:00:00 AM,46.95,INDIANA.HUB
1/10/2023 9:00:00 AM,34.2,LOUISIANA.HUB
1/10/2023 9:00:00 AM,41.69,MICHIGAN.HUB
1/10/2023 9:00:00 AM,44.65,MINN.HUB
1/10/2023 9:00:00 AM,32.96,MS.HUB
1/10/2023 9:00:00 AM,30.16,TEXAS.HUB
1/10/2023 9:00:00 AM,29.71,ARKANSAS.HUB
1/10/2023 10:00:00 AM,29.16,TEXAS.HUB
1/10/2023 10:00:00 AM,27.77,ARKANSAS.HUB
1/10/2023 10:00:00 AM,56.68,ILLINOIS.HUB
1/10/2023 10:00:00 AM,68.47,INDIANA.HUB
1/10/2023 10:00:00 AM,27.62,LOUISIANA.HUB
1/10/2023 10:00:00 AM,40.18,MICHIGAN.HUB
1/10/2023 10:00:00 AM,53.44,MINN.HUB
1/10/2023 10:00:00 AM,24.82,MS.HUB
1/10/2023 11:00:00 AM,30.66,LOUISIANA.HUB
1/10/2023 11:00:00 AM,39.84,MICHIGAN.HUB
1/10/2023 11:00:00 AM,38.84,MINN.HUB
1/10/2023 11:00:00 AM,29.66,MS.HUB
1/10/2023 11:00:00 AM,28.87,TEXAS.HUB
1/10/2023 11:00:00 AM,27.95,ARKANSAS.HUB
1/10/2023 11:00:00 AM,40.21,ILLINOIS.HUB
1/10/2023 11:00:00 AM,42.19,INDIANA.HUB
1/10/2023 12:00:00 PM,30.93,LOUISIANA.HUB
1/10/2023 12:00:00 PM,48.18,MICHIGAN.HUB
1/10/2023 12:00:00 PM,42.83,MINN.HUB
1/10/2023 12:00:00 PM,29.9,MS.HUB
1/10/2023 12:00:00 PM,29.11,TEXAS.HUB
1/10/2023 12:00:00 PM,46.84,ILLINOIS.HUB
1/10/2023 12:00:00 PM,48.94,INDIANA.HUB
1/10/2023 12:00:00 PM,28.11,ARKANSAS.HUB
1/10/2023 1:00:00 PM,39.29,ILLINOIS.HUB
1/10/2023 1:00:00 PM,40.76,INDIANA.HUB
1/10/2023 1:00:00 PM,30.19,LOUISIANA.HUB
1/10/2023 1:00:00 PM,40.29,MICHIGAN.HUB
1/10/2023 1:00:00 PM,36.6,MINN.HUB
1/10/2023 1:00:00 PM,29.35,MS.HUB
1/10/2023 1:00:00 PM,28.71,TEXAS.HUB
1/10/2023 1:00:00 PM,27.76,ARKANSAS.HUB
1/10/2023 2:00:00 PM,40,ILLINOIS.HUB
1/10/2023 2:00:00 PM,41.64,INDIANA.HUB
1/10/2023 2:00:00 PM,30.07,LOUISIANA.HUB
1/10/2023 2:00:00 PM,41.2,MICHIGAN.HUB
1/10/2023 2:00:00 PM,37.14,MINN.HUB
1/10/2023 2:00:00 PM,29.16,MS.HUB
1/10/2023 2:00:00 PM,28.63,TEXAS.HUB
1/10/2023 2:00:00 PM,27.54,ARKANSAS.HUB
1/10/2023 4:00:00 PM,75.15,ILLINOIS.HUB
